tau=0.1,tau=0.25,tau=0.5,tau=1,tau=5,naive
0.7382261249126089,0.12186199524982877,0.5057645634858446,0.5150775492293646,0.5085319584342647,0.007815144719504952
0.7553795471016754,0.5219624091097957,0.6720714703191044,0.8054461831432878,0.907544126687304,0.004960496755249233
0.5571053521910546,0.9989610762671998,0.20271971277055134,0.7637801333228126,0.12526339180604046,1.9705222325305805e-05
0.3634583023441687,0.5642306475758649,0.5579911399265457,0.9425533172166776,0.20654992332667477,0.000599660850143513
0.3377047823415737,0.23956917345251566,0.36417704443584736,0.7448612252755719,0.2661932957476774,0.007605521140931826
0.8354537892243666,0.9123583290799415,0.7741713746361709,0.8393931155796728,0.8872166094875443,0.0006498291058348871
0.4672417124730862,0.23588506831883174,0.12945627421330164,0.17368752595136747,0.43150954017560816,0.00019504292045846583
0.8185953700657763,0.07268817220419022,0.7137403052214178,0.9353689634565172,0.3804963427727811,0.01192023509163731
0.20057976903691185,0.19162064415514646,0.08398564084753285,0.5759578195175937,0.578027660393142,0.0002390281934592231
0.23877395136632906,0.24874921715928702,0.8689823134792998,0.686376223846642,0.03533345165179055,0.00014701218213530876
0.16284992835188125,0.8259106645528341,0.3704214100125113,0.7116182561405663,0.24871239956247623,0.00047214532659689556
0.26593729934654625,0.7644943073290865,0.3590861716930641,0.12251140949594415,0.008631270919492135,0.009428229345053274
0.28291926126674377,0.24492441269644885,0.746986432439287,0.6399508694462805,0.7325883302379146,0.00047077801129968844
0.35409774112141973,0.4312985758797966,0.6648685890971286,0.08921659954338197,0.13395826199875735,0.0026560625163063456
0.48448682381364244,0.12148696158638031,0.9203438525929515,0.16967522978093302,0.5942309041612807,0.0004721503983882158
0.39886078380515155,0.5849300570275956,0.4624911162082237,0.4515845536219405,0.38518004911473214,0.0006760098800919767
0.009645310960155194,0.7642774625730241,0.3196717791158533,0.0779304507893692,0.9995801955608579,0.0004824611355896957
0.8244336288315007,0.7743927402549238,0.2280484852772102,0.6524735549120285,0.18148643886566565,0.0038675611043731406
0.6443276403572652,0.39637410669354706,0.2794809771481381,0.0573434599706514,0.3802485619036554,4.405195999501732e-05
0.8253793083661383,0.6801026391003819,0.04429304673919311,0.6734968547158041,0.3538892635703555,0.0001615065129483284
0.6329925466472613,0.15324442981620823,0.9104692051953549,0.08776393363079733,0.8833874113229658,9.111918903192961e-05
0.39069146323453696,0.745760610527465,0.6748302525470896,0.5675445120587788,0.6608253677918854,0.0003148967913664258
0.28207361299601963,0.7437675680142324,0.7532270921180687,0.5533163272275332,0.6378822226827895,0.0005265423777274236
0.19768867237140164,0.04813032652185465,0.8286327155063474,0.21401574803961776,0.043779515907694244,8.60547224823538e-06
0.33689078609284984,0.49399423441525736,0.16247857835748103,0.6436216150880935,0.262957621706235,0.014114311781291855
0.9838557247047743,0.0632377900004348,0.5191457778926325,0.20487478981939344,0.016709284057958948,0.00016757571050229902
0.7923368695537829,0.08081277217791592,0.9809561551843863,0.3099406915925839,0.9737858841973109,0.03166305470870512
0.3167922059445255,0.9498938190296982,0.7156515332796004,0.6249299174097896,0.6946652527701506,2.151381696213761e-05
0.25502087426665043,0.20089732080984937,0.5275549457733338,0.7476922298012704,0.03535737379108609,0.0004413575939635761
0.9939161441934872,0.7907455165634117,0.10424180597306162,0.4830172336397721,0.6435080308210634,0.0015861362585122274
0.388294998117951,0.9668014674127505,0.6467942845273733,0.8304272267377993,0.01724569410486245,4.576103121878283e-06
0.7997865620769171,0.1813871001693156,0.9852980916556495,0.08457827711715395,0.3828043595394744,0.00011667774526702424
0.36008069805445725,0.08189674807252893,0.14826350430111637,0.22449943235119077,0.6867649602654662,0.2021369320552696
0.933266627159615,0.7378093724683891,0.45903740563359846,0.5446786360161416,0.8595232683379257,0.0164352059698748
0.26874075426030786,0.5888212546607988,0.1787115635990209,0.019137426591099196,0.39241675540070037,0.00043823215487648337
0.6585529284733549,0.07101425941075644,0.6375642864725795,0.458718961699943,0.7508334234020141,0.00788741366707868
0.011612993996718966,0.23571040689311526,0.402401048262825,,0.6951284289586532,2.567786153706564e-07
0.6412406688423143,0.3271654978232049,0.8561560726289995,0.8301948036391033,0.8004960706484782,0.00010366381519277823
0.4586538697997623,0.9611450440775392,0.9679010994353354,0.22228159760995023,0.15892881059504066,0.029595553220896798
0.3630487943546784,0.603677818940758,0.8754304020628925,0.48531771783884775,0.6571211666903362,0.000815054323754949
0.7915738839434397,0.011804364270376696,0.8068889119146289,0.0738196253162326,0.3371127589892418,7.409170139893728e-05
0.1501663090051882,0.02740276277258276,0.24477187991667324,0.9645716000961648,0.6639264045934862,4.6168122898926356e-05
0.7400559915551366,0.40137168660328115,0.26317820208818365,0.587116248265982,0.7208420280382102,0.0017799783352417942
0.5238369074667864,0.4779285020732618,0.5537848800372354,0.5026566742440617,0.10933655384404856,0.008826029147461556
0.9913086758706351,0.39133361659453997,0.4366693799378487,0.36932202092103744,0.8416690961588252,2.2597616357367123e-05
0.5204307181753128,0.9586672447546335,0.8380820778604752,0.7423059455169063,0.0755178947197197,2.494415804421557e-05
0.023191361422379816,0.9455143186223214,0.15614376110649503,0.2080538806404892,0.5332947978465238,0.008419066942395137
0.20092524609114884,0.30113995233373364,0.7376217280213719,0.36010640813972794,0.5659818870589008,0.0011914578916976115
0.5697690055708537,0.27175549003809696,0.7789364256941257,0.1975800043348797,0.41094343132758904,0.014127003259354232
0.5869349547645987,0.6880137808413501,0.19247115538211193,0.30755167284470913,0.20498358398101543,0.001136435304652239
0.08667328291029917,0.23306177242219286,0.5857645163079973,0.5468274427191281,0.9612588688510406,0.0036760202759038574
0.14241734780285753,0.21852004253410176,0.9020511758432616,0.4580951734313494,0.5540728559912107,
0.9985328466358289,0.7004506784998553,0.9118136690423259,0.11404763780074485,0.33424412739736975,0.0012030699618579277
0.5837661599518359,0.7068403650649032,0.09401073604064698,0.4180984401040802,0.2937246821555918,1.7017122649898297e-06
0.9412389203836882,0.35800064183143215,0.7009459577912688,0.18955851219408282,0.81463191126168,0.026083255490401358
0.46081025887339044,0.024065440837173525,0.8563315621974292,0.8952048126464339,0.46212286833910615,0.005996739387082117
0.07250176635804591,0.4864161840447781,0.5913776588009497,0.689788712169,0.9953463056405519,0.00020289583634824915
0.9784713037402456,0.5327562546394047,0.9958758737540908,0.09150067886940644,0.3094396583451562,0.009821628564306017
0.45563150981851597,0.9070856105796151,0.7063516677828833,0.9375604260782198,0.3472457532510752,2.608173544471626e-06
0.5232141946167418,0.314123134173036,0.029784773711296713,0.27807545618960255,0.7263205086709853,0.0001804865887046203
0.3371143225100026,0.6928420394032938,0.9658455437123523,0.7490786545944794,0.9700374299170843,0.04680310350717132
0.43913620280682236,0.9870097912453846,0.8889960741035261,0.9666986312685601,0.5077933147431484,0.0005640446827667178
0.9925572705675725,0.6688202227818615,0.7982157309592888,0.9015381642085529,0.06948560934943313,0.001562506794395957
0.9906730657022477,0.41624145741350077,0.5033795499072977,0.030843152249531935,0.9535551273003761,3.7254408238429626e-05
0.5142980490829725,0.574260480283554,0.8185941468789103,0.8105049595950465,0.8466347354143194,0.003086188116654509
0.13026823583981584,0.9811470254310213,0.09454978928776529,0.906931183915343,0.2057046544054501,0.00044356989746519027
0.3268594836417658,0.006631730248087113,0.5109321077215389,0.7669764053839683,0.5602191484521276,0.003927746172658453
0.5314794139243924,0.5131207425605757,0.13093502411183705,0.11309687257736145,0.5734621535278285,0.04025531912064717
0.5698638260222829,0.9027637812382391,0.642038815900378,0.33394949560528386,0.64619004596939,0.008591038375483029
0.8614662280566221,0.6557015771578201,0.12516571491643658,0.05078934773261084,0.3108273658708261,1.2623897804875384e-07
0.40361430485665645,0.1513742294320672,0.8409282620054676,0.6323994798530187,0.28485256207520504,0.0009489091051908538
0.5943165540476006,0.022533660054817824,0.6212527381169364,0.5273176316231121,0.08561572063017352,1.274601827416788e-07
0.28586657237264107,0.409927736543716,0.7724731935332407,0.6189909955665525,0.04934203088076419,0.0005620064797881019
0.2885211919645971,0.06363503053906872,0.8290082911087909,0.8229818051971446,0.8501654214088444,2.167713491385559e-05
0.2263518570981106,0.06973244432831022,0.19678123219578278,0.7730567863558496,0.5850854633595205,0.0005725621640529921
0.8354380561366407,0.8871941034997924,0.9122136348203836,0.4125995768178782,0.04312569398694716,0.00245201317878474
0.12209211513571934,0.2811362630860054,0.7000115497014764,0.6889219646929627,0.22703696270231377,0.0010015742862288235
0.8822232699923602,0.517229135482543,0.871937059641947,0.5153066321396789,0.18623162141767913,0.19253046949621855
0.2237320416726912,0.9592310362500047,0.7638206324368333,0.0659083978030383,0.06028451220573167,0.010983264022743078
0.9144917693905479,0.9512796142595298,0.4470594587259491,0.5685949420010195,0.6937692615730209,6.473796110617602e-05
0.06924913874863135,0.9413310278439986,0.5321570772864919,0.9682181032889055,0.25165968300896685,0.011215681924395371
0.8118345655564065,0.7388831627459999,0.9120796831500034,0.7803931548287145,0.5110641213966305,4.779412929756255e-06
0.11182598796957531,0.5349630026433317,0.11540247590731707,0.3148017782887808,0.7070624335049832,0.028821547235767686
0.9941571732277199,0.4225112914309836,0.59662558640521,0.11778028857619288,0.8028390934673317,3.920193084816503e-06
0.9867997146220304,0.9566459278479272,0.09932071711855063,0.7689209296744908,0.7129995429257017,0.000897290694392705
0.6347309931225861,0.2446157659025623,0.24486003247603672,0.5788023015351108,0.19607340195481018,0.0008002515861880166
0.6803431662109193,0.9372129681279877,0.0837088606684644,0.47780947696738024,0.5412789180713238,0.00017742874761839111
0.2051377597716254,0.9342477236999119,0.18834528758945726,0.26755308394894656,0.058503449998260744,5.432637462998713e-06
0.8658101310385435,0.10718161708239904,0.7858111432710196,0.11208939027418946,0.8764509560287949,0.00013583941058192828
0.5123015451406507,0.21462426253472375,0.5037763545765749,0.9219468911272252,0.9774229097060162,0.0013140339456836347
0.1094481407656892,0.08191293610772915,0.4874278578802675,0.8571244706445718,0.9342978460849338,4.306403424636507e-06
0.613103962113422,0.20623916444788412,0.48493309792306283,0.612380100671158,0.9109061464861852,0.0003076837054308834
0.3268869204331768,0.21520101452446527,0.4712864071803747,0.6314601735636588,0.5455814955085959,0.0001287359084890527
0.4221538478787167,0.24135378937500906,0.811166807050771,0.18444041785815837,0.42244942420695125,0.0053653852326513984
0.41031470445124746,0.753321806189761,0.9736950272490628,0.855846589487852,0.5011299382024749,6.565225535770658e-06
0.07091829983852213,0.7911787642113387,0.3863933855015114,0.9832752786543973,0.19297860104508824,7.023931100524905e-06
0.19601834228446705,0.2562813981521151,0.526363856266919,0.4211896155239541,0.43356298653260716,0.0023501293702355985
0.06667328234520067,0.8224515378376872,0.08094410755094028,0.6086162573414345,,0.008920476044266379
0.10230884404354187,0.4206898262963631,0.11580504240092632,0.8500084060677293,0.40419803736268717,0.009798993013577673
0.1666783907213871,0.20756964770940609,0.2190198008380072,0.05756860185167924,0.0200564401690254,0.013241918433680167
0.5726396642641103,0.5061710033393624,0.32126010056190135,0.5089249028393455,0.7302947265056329,3.5928767068149625e-06
0.5770574603911731,0.26334315658651797,0.9604874310950181,0.48452250586608486,0.6531964942936753,0.00014907017713927662
0.6556685025607069,0.9175947936754544,0.019231285264299156,0.9402783891330099,0.7906950329615955,0.001495559432951321
0.2760323475671258,0.0398999752793447,0.818541219598327,0.5328965615023352,0.16112040434840968,8.488101646630941e-05
0.447045778291023,0.627641915702984,0.9686736849456572,0.9532390241518529,0.8085961267962705,0.0016975178287254034
0.16919211118078128,0.5255786675682426,0.06151607907497517,0.3618490855945856,0.3409376236930087,2.704112448104201e-05
0.9425053639194305,0.7590828029797776,0.7106772922772271,0.5107359168267165,0.12765823672045082,0.0004247495320922612
0.2572731638588001,0.405643764342193,0.8787201960233036,0.4721988365812101,0.8834076198002101,0.0009952535186963374
0.9895933041996514,0.6704308129165709,0.15024219487944226,0.4352379241807198,0.1667207758025382,0.001296665771887584
0.9594199848943545,0.5301420052267284,0.28427827191557825,0.22006468912896943,0.28318857466191555,0.00012083184439282135
0.6124839607209136,0.7752152307262754,0.724582629348356,0.7531004170467919,0.10349019470949433,0.09899055070464124
0.10826381270043717,0.3931006981043939,0.3074409213109588,0.8031768463017337,0.517609536220108,0.0026237112826730247
0.617088221885199,0.7984186866188668,0.15135056023470553,0.6683400945830189,0.8533236136122592,3.0429165845169415e-05
0.9354923824126384,0.5804430897728545,0.8647425370812976,0.2829038756567806,0.086673804214318,4.357650817587988e-05
0.2998200662388009,0.5453764618458765,0.33921632167051075,0.09368373553009801,0.8199236570288732,0.0039500775584091485
0.5546149562091363,0.16901149406262758,0.14832998126687927,0.8253980999877831,0.776067392867777,2.417470397586552e-05
0.024015930470245913,0.17644582676590603,0.016593299820938136,0.43507779707914257,0.9283256857852528,1.2569874441314965e-07
0.09659655571917018,0.4902770081343404,0.08046601395665548,0.5804707414384488,0.002958569183237569,0.03399864072980274
0.2998316169802428,0.05190636686095886,0.10201827672873773,0.6975239473436676,0.8445324499634529,0.004915444510458444
0.2776883585372375,0.6200441828467828,0.40096897912408497,0.5711872955521209,0.9973193584083293,0.002557076311861084
0.5069238824469521,0.8134811828266568,0.4076927466101181,0.6831673220482236,0.9492009178141765,1.1250258805883817e-05
0.6909698481740442,0.9875892633311268,0.8231678792452841,0.04364345461565453,0.17064554858680298,0.04870101571191354
0.21644958570562423,0.34254804314841775,0.6461029181540526,0.40928463127584963,0.5841793584325067,3.637137945788904e-05
0.3149638770803532,0.8034780298972397,0.9340029691243039,0.7161139873765305,0.6370710185731936,3.696364367855587e-05
0.38605622544312307,0.22947610757225842,0.2590893317329747,0.19620291716056026,0.13354441159503114,0.10503559963671683
0.9591026249916353,0.610197099339541,0.400377660533355,0.3888380635477372,0.7748902315157372,0.006441968112237961
0.6601828934688777,0.08715486042716734,0.28587764593644827,0.682166504940132,0.565184414683755,0.10293128538657359
0.07973102871181982,0.17096981776633716,0.9595301716375085,0.1484633671927677,0.8296566138257144,0.0010139846488832482
0.7702956914155479,0.13916835253741833,0.308204064313022,0.5155674173463984,0.1654564280398314,0.23110176214137534
0.5239407922716554,0.44075568342936744,0.5377027261295141,0.2975306502555908,0.8819846854322602,0.030674406537885
0.7294270861229715,0.643295747077184,0.17514642152262253,0.18118960812253565,0.00037394276187408074,0.0008473392471581853
0.6226393352320241,0.6100350029609549,0.8231086641104095,0.801374494903612,0.5676288780947414,0.010459963172872344
0.11598539857106706,0.17749955243663595,0.3748715698283194,0.8270118264750113,0.6645895791135552,0.002329929477643211
0.5783620905358502,0.1297238188023212,0.66625822685224,0.9781336142158469,0.6624265581658113,0.002705090745781402
0.6122064026687594,0.6536702583556585,0.21315384811337457,0.802286095939786,0.0913171986105313,0.00022062352874030466
0.9231192665458977,0.5713196736621579,0.9775581792432925,0.6187903898509949,0.13754859786244605,6.758986126942368e-05
0.16589343890211505,0.6833317601444957,0.6582854814167947,0.8344222765513097,0.9233619915867103,2.4662658979490715e-06
0.4567892696505116,0.13763900065208626,0.1048891480482926,0.9155240979554258,0.6271192805171817,0.00014401184864598626
0.6866453193690092,0.6276773994606792,0.3479581310284416,0.1661910751932486,0.7010102445858308,0.010513407376390838
0.41148752520284,0.06669172176052138,0.17625866466405113,0.8200339408593821,0.4398773475217215,0.010103731618656187
0.28941950711792247,0.19185233372933413,0.3126693591606238,0.85854887880567,0.5993275486097855,9.983318954287501e-05
0.33457074794211017,0.07080005109657969,0.7916736005638592,0.2941928162698688,0.26356696869926544,4.379428275580466e-07
0.16449742907900816,0.3077944059051356,0.5210435554131795,0.4684947982293313,0.9980255818357292,0.000533367476584945
0.10953938580896876,0.8596517995314947,0.302298065773856,0.32674415085957287,0.5572236537474025,0.0015560757724193408
0.031471273098584336,0.012072672017866293,0.8982287654516156,0.31901908915668997,0.716634731436109,0.0038179431643543538
0.14643287109020428,0.9846836548254356,0.5410632467390385,0.16944081031530225,0.49646163487823813,0.007541641219697248
0.34723213717858287,0.7600382254586144,0.45481017341460417,0.768707923261434,0.30321466751517556,0.00026449964410424354
0.8403174488825417,0.6997953719432488,0.2797020651849796,0.6283940951453137,0.9758086401368026,0.004285071325554446
0.3849897326904737,0.1610362023888573,0.4505937908630818,0.16259353647546043,0.41441485941317435,1.0171698255900807e-06
0.9036724325614555,0.0979326679598963,0.23420917652519746,0.4939766918527421,0.5896215048451698,0.05937985243006616
0.29546755856515255,0.18152440182385657,0.24650961558931075,0.5361803973168331,0.7529814851908756,0.0001454673789219596
0.4489777200525632,0.85995062976178,0.021333279063866766,0.6981623159328602,0.8819279131895302,0.0009832579427350163
0.8778322315502434,0.565292768680622,0.7255733615471985,0.6044116082793058,0.9521298740747645,0.04380675317710847
0.53704536681047,0.49169867470823186,0.6382217215969702,0.42815672649885833,0.18006656697412587,0.0016876677938956197
0.3511883905083883,0.07358579731592708,0.06809768180478969,0.07172094665588488,0.2802276082574787,0.004306714316453797
0.10738118938023578,0.9528217857910196,0.4307552191365893,0.8031927775632691,0.4511718867216613,0.0002215638237443862
0.2948190979136543,0.6608520435399189,0.058377591375623365,0.2311855482723174,0.7873632937553144,0.0011804913743377332
0.06035035196973845,0.9397469072135313,0.37391399885582327,0.3807770479868534,0.7271153737181495,6.817711472728583e-05
0.37444281145185315,0.5347921004686663,0.24165204306705118,0.40713322176377315,0.06673003414562789,0.02755498648713639
0.7302329902335285,0.810707161789286,0.6060969025811322,0.0995835631227745,0.36594868971819733,0.0011229327164018477
0.6779554679912224,0.6117946571306282,0.5209151357367987,0.49682984460792906,0.35634883226915515,0.0014809887009225031
0.01282638098532033,0.10094930001189714,,0.051733775478174523,0.21532437018209416,5.44335519181427e-06
0.9936442330410756,0.5905889508272975,0.4071652314461256,0.03580965878191544,0.4168163673921749,0.0010867280624565767
0.9543840770070761,0.04134454744848593,0.8506444955710405,0.9996603864868522,0.9826460791407731,8.046388001381466e-05
0.300479188034648,0.4830159328781437,0.48827146783601605,0.9329119880080573,0.3538622207767955,0.0003100378213084509
0.008660389469112366,0.45060900840663193,0.4757814424548864,0.2539280223080901,0.4766872659376346,0.008238268612989041
0.6635045961996523,0.05573556806357875,0.44543082251285737,0.4885426525237787,0.0013590425792856262,0.006942908235671452
0.9706416614947929,0.32599026996795166,0.7127077656219469,0.4508075710583208,0.6990984363320533,1.3225090552682062e-06
0.4392265386243053,0.4419725117154751,0.5250027913254344,0.49023158446713855,0.2965011238202112,6.593754634520721e-07
0.44866016073180387,0.33392076122205716,0.0529276162982621,0.6623435091643397,0.5343617576716886,0.018956201086585023
0.23645432782660947,0.821971411253835,0.6782611151031421,0.9997914655697239,0.30839138025444646,2.656187767513529e-07
0.37315068377357763,0.755763295131231,0.3164444967915758,0.5085485072738136,0.6150417616928354,0.008929767392871657
0.3694448999433762,0.03212471374866074,0.21934978214213652,0.9026839504416577,0.4211852634952535,0.014127911763735845
0.2551745476500628,0.8168914519369738,0.5956034437738348,0.8702104946506849,0.6670992285440285,8.66356811224378e-05
0.5079530894511992,0.0753327676458177,0.12498119432570878,0.5130885506657781,0.9182394460137043,7.339502188663527e-05
0.3663998554212107,0.24593874927869813,0.8870747754961256,0.15992218090964908,0.5617730911435187,0.0013077856796201992
0.37421501061911716,0.6683560735225056,0.8825919789824767,0.5319617077962534,0.4083435948674022,0.00920861536794193
0.9807619792202217,0.24299051659063203,0.7982083267463566,0.8037245839977736,0.5826879948973978,0.002278951205614166
0.2747197344373733,0.38696856044344946,0.5715740653061266,0.7096721607339912,0.5345739503805363,0.0048371643964180144
0.9387005121188992,0.48115179232993394,0.8361608490146442,0.5482822450122212,0.07049853214777549,0.0001531684270400513
0.8361829321434496,0.6105620147819756,0.37289719795785037,0.9104299005394126,0.3024666649160412,2.2299061036346046e-05
0.204750071371751,0.04401004270612843,0.5809854626136884,0.23515649036919622,0.9209904065315799,0.001086912232535986
0.7518081408965172,0.9372207905567973,0.690024740144185,0.15645244544441553,0.9788473557204711,0.00012609704262767085
0.6405934868690041,0.32009755674882184,0.7018659589671331,0.7119385491922172,0.8204403640702305,1.3042825180442641e-05
0.6209015338455351,0.8955528997099798,0.6216827328173853,0.7412585032255331,0.6935831868590506,7.4565219021494045e-06
0.8184441669048094,0.25384778698617605,0.4033366528891157,0.5763492207165712,0.974877096301327,0.00832272964886882
0.7985970773031783,0.23489495885686965,0.37946170575902527,0.6727488553163004,0.48874789322200085,0.00034255732026522434
0.21015871372822448,0.2550345811621577,0.5751200158951133,0.18375144127682153,0.8742702324651804,0.10674092076143216
0.42898067017545527,0.029967483087448867,0.448656090320413,0.9565601637858732,0.24734820477312203,0.0002539153619697254
0.950025182406499,0.7539671459870209,0.7214451369701143,0.8643044205410305,0.16532791655482884,3.343930834709408e-05
0.36165560677379643,0.32510784030801965,0.6368651428521608,0.15846980421707849,0.9805067254618329,5.004658960772179e-05
0.06403274175090291,0.38714425714716305,0.4746781628181374,0.9814769726134712,0.05890676085798623,0.0019159130877246522
0.5835870690108844,0.0751782494292618,0.13214187242954795,0.5801618361952925,0.39844968598892866,0.00010735199052624989
0.5567882297415067,0.7769671307895717,0.9108790911553877,0.2083741345848421,0.5759147049307369,0.055823029587715234
0.8247477249892103,0.683141281606368,0.6015129656808982,0.19381207553664526,0.9547681763235447,0.0011764086612990887
0.024057775216416593,0.8202534562667982,0.47255780438875283,0.8496943750965598,0.5471913501961024,0.0005947832552103405
0.010395636408920725,0.276135640819681,0.4309922529366153,0.7670918659611315,0.4943900316106166,0.003601309309160361
0.814402602145599,0.29187146010103376,0.21373949743047194,0.6139957156828618,0.47580086799802657,0.008685886399090292
0.8387384179802199,0.27092898405955146,0.5984944893564933,0.8952107357115467,0.027867849596641785,0.0046126391949768974
0.9904988702215054,0.3617056887764332,0.8997510823100617,0.3241107272223501,0.5123597370562972,0.005262256722522229
0.1628675300254641,0.8761846892417264,0.38649812546823414,0.14878480401952848,0.6196005516658921,0.031051936438017624
0.7776426734604799,0.854262320648421,0.12133956771038149,0.6895554421749379,0.8848951165410162,3.5484706684130174e-05
0.838508419536154,0.4141292315869827,0.48516083708318614,0.37237376410372197,0.8949030269387444,8.388960729521777e-05
0.5743949308648237,0.8003921874257518,0.6647661928431711,0.731947869560452,0.4354036741618924,4.530151117421166e-05
0.5861693619650069,0.4215145867552399,0.790500467878084,0.47678652916236336,0.4109356004516126,0.003533401784434065
0.8904550442542437,0.5967147752149538,0.7940167549225702,0.628761194601163,0.27320243443404746,7.193217531709095e-05
0.9713315681080525,0.7775372182109431,,0.823039685243771,0.8952484508871819,0.0009903039883454312
0.5239769806147893,0.9159889004817621,0.5228918821032648,0.36498428537634703,0.8639496180418597,0.008829116925004987
0.6062521622068937,0.9337865307566737,0.6116265787297662,0.1551499167434438,0.11859619453789885,0.0014144783459447696
0.31366466418692596,0.6470551458329463,0.09295061126665377,0.2250064369518328,0.9710809200619164,0.003361572944688196
0.46303978514311467,0.6957300688137784,0.8882611912816698,0.47152815209918264,0.8355773427431483,0.0008814665272419697
0.9045906492742459,0.9190911656050278,0.036041873538668404,0.3977169319712267,0.43289603791270037,0.0019713653777753137
0.8225365495734199,0.3625293420978654,0.6397855352662388,0.923655941389761,0.3269787427673144,0.00023524529122420645
0.3245907866097732,0.7449886159319498,0.5058183483455828,0.8354579770213041,0.33545613993260176,0.0008304583369599383
0.08216508560093673,0.8184554387747156,0.7312864314844438,0.985314234450652,0.9062470702733441,1.0920117341495228e-06
0.6134873858292018,0.5528849118222344,0.4633125148687953,0.3156434180724181,0.2665535123822083,0.00032798638958364545
0.7014562043540536,0.7251508274226097,0.1666710624592143,0.017917411461937725,0.7634227462491961,1.9287917667476506e-05
0.11722180434822305,0.2694981923450997,0.5839550180778302,0.05991858628954193,0.8294474782599709,1.5871331828787305e-06
0.8945965693358678,0.8851825805882482,0.4931419982828051,0.9308628924633403,0.5938006670567288,0.0037667453030528764
0.5716699558347593,0.6069532616397325,0.3948274244434927,0.022152087784911626,0.2793342463256782,0.00027297460510511407
0.8880457403651113,0.65045901555979,0.7149736219387748,0.6525059543106679,0.14663956890459426,5.2915664575770016e-05
0.023760583049935467,0.44435762086357483,0.4014332107916637,0.9909837059180627,0.17789743205147332,0.00044388264735739646
0.7015109018767399,0.14107758459589068,0.6039568392132364,0.49902660141771327,0.3892262693794099,0.0016819783407084898
0.660936089231636,0.5691267024583142,0.7821968577174534,0.7852343122900941,0.679049804342348,0.00051646136284067
0.2406728909286,0.563453335710979,0.6129131150620436,0.03608162659416613,0.3835157680761888,0.0015576702579058743
0.7522767690006443,0.040745624558228034,0.7502787305532708,0.1533311156186422,0.7909733635812761,0.00020604445761895906
0.4646059180518344,0.005918731264320136,0.16624870088628102,0.424414932554843,0.18446032831178372,0.0012758636139689195
0.38225071567252855,0.3705066090257556,0.14254882767943783,0.414118402732299,0.5928376286589158,0.00011192206002752503
0.4577109500126895,0.7125224158772369,0.7013172182737362,0.1457786577813151,0.30745195119359675,0.011610749821178157
0.454989398620238,0.3678125208882558,0.060735607576663006,0.8715429571995295,0.45391115599193305,3.835803372376212e-06
0.36303793332010403,0.6256740328541879,0.06754157275008363,0.6271148866347124,0.22199881989974166,0.010518688941653864
0.25966797609459424,0.9622696391078622,0.4803465760972756,0.7322309857369844,0.728878790134901,1.3583734548294757e-06
0.4337454285182032,0.4717490002815098,0.18520600365272685,0.547438138953213,0.7372185692502159,1.4580829050592214e-05
0.14714316673449493,0.6518591609010486,0.23102846606242833,0.060644931723271234,0.38106594165050744,0.0004906161858357905
0.357002345804743,0.5461268746076676,0.07909593828883842,0.15332010341751748,0.9441922539352946,3.501237889580455e-05
0.4850396860452676,0.6904587079480791,0.7938334698401293,0.018196266054502783,0.9338195887611637,0.0006556282664365032
0.16089267592439865,0.7000956013089391,0.11660863301697168,0.6988090193614004,0.7208344790322235,0.00020391157933541404
0.09112219895517103,0.2088911297522463,0.9453461328977109,0.6820951286944417,0.36530991203415236,0.0001166236801760645
0.9840010458921569,0.6023389290030562,0.5930890432577111,0.7874484088493117,0.07446174777046773,0.0005050549821070671
0.8291207480779974,0.5727053620328658,0.33963069267756274,0.16015135790796545,0.3222821957915993,0.0006304849271103752
0.10425833712021187,0.28429075460191167,0.34423210890957384,0.6067626242437538,0.14489291323729048,7.2105843362813005e-06
0.4285180265419231,0.10266239695960219,0.9330385536229328,0.6020865669854832,0.1919555236278536,0.00012418451647999706
0.9400298588035564,0.017140871383188722,0.32897432075157396,0.3758731423424225,0.407031699497067,0.0022414732036893925
0.3761751902654445,0.24243181182832912,0.5916240456099041,0.3456838896052767,0.17793080390652027,0.0002047590370658492
0.051247519251150286,0.9040992790372512,0.5252492324093228,0.7113403208142067,0.4699233038272971,0.0007519166435019375
0.07387688152059584,0.10448766196839743,0.5572911679938188,0.508195592564823,0.4526778281141751,7.435242009035115e-05
0.5898086165329056,0.05272134486367239,0.2358678051477611,0.97282051339468,0.9665455040211379,0.010252140080945882
0.9903131416937008,0.6442430560334476,0.7807364182110585,0.810871296626185,0.3540273724462376,0.00223282968394356
0.620395616477464,0.26277874926704486,0.7360450401238,0.7027438984041345,0.7222962654280988,0.0007007039538292625
0.15993913582472294,0.18523721051234654,0.056544395828050924,0.2645407560497847,0.32945313519640446,0.006138070644165161
0.9134377454894197,0.4952799594183356,0.5841986193666739,0.048884321685889,0.8060747266791303,0.05025362930125399
0.05120202649928522,0.05682856396232997,0.3123034757988091,0.9481493240353188,0.1783640255475239,0.0006254752407632846
0.8646293062748125,0.749351134077339,0.7848118576240989,0.8300677316950335,0.18615691525366357,0.00027680265971141704
0.5301143893346659,0.33429812782996376,0.5527458526123988,0.11658562558956666,0.586447795483229,9.74493805409038e-05
0.32935314918837877,0.6853185237897981,0.32149448033052047,0.5267699044323874,0.7327944851689574,0.00015222099866707417
0.6411798848923328,0.2972869095154046,0.7419878433571547,0.6095849478524711,0.5039224390875697,0.004235749235579789
